image,target_hash,target_title,target_topic,num_choices,choice_0,choice_1,choice_2,choice_3,choice_4,task
dcdecdc3aefa07c4017ff05ab51aec3f_0127.png,dcdecdc3aefa07c4017ff05ab51aec3f,A 17/12-Approximation Algorithm for 2-Vertex-Connected Spanning Subgraphs on Graphs with Minimum Degree At Least 3,0,5,On the connected (sub)partition polytope,On the maximum diameter of $k$-colorable graphs,Categorizing Wireheading in Partially Embedded Agents,Efficient Reconstruction of Stochastic Pedigrees,A 17/12-Approximation Algorithm for 2-Vertex-Connected Spanning Subgraphs on Graphs with Minimum Degree At Least 3,guess-image-title
eef5a1011383a687989f1f97aa33a10d_0128.png,eef5a1011383a687989f1f97aa33a10d,A Mathematical Assessment of the Isolation Tree Method for Outliers Detection in Big Data,34,5,Criticality of $\text{AC}^0$ formulae,Adoption and Actual Privacy of Decentralized CoinJoin Implementations in Bitcoin,On a hypergraph probabilistic graphical model,On the Practicality of Deterministic Epistemic Uncertainty,A Mathematical Assessment of the Isolation Tree Method for Outliers Detection in Big Data,guess-image-title
7961cfa90c3379ec77c8ccbcc204644b_0129.png,7961cfa90c3379ec77c8ccbcc204644b,Multi-view and Multi-source Transfers in Neural Topic Modeling,10,5,12 mJ per Class On-Device Online Few-Shot Class-Incremental Learning,Stochastic Characteristics of Qubits and Qubit chains on the D-Wave 2X,Ruitenburg's Theorem via Duality and Bounded Bisimulations,From statistical relational to neurosymbolic artificial intelligence: A survey,Multi-view and Multi-source Transfers in Neural Topic Modeling,guess-image-title
d3d3a3dde481f41915ae94b988fe36c2_0130.png,d3d3a3dde481f41915ae94b988fe36c2,Geodetic Graphs: Experiments and New Constructions,0,5,Combinatorial Aspects of the Card Game War,Benchmarking Time Series Databases with IoTDB-Benchmark for IoT Scenarios,The Freeness Problem for Automaton Semigroups,Survival analysis for user disengagement prediction: question-and-answering communities' case,Geodetic Graphs: Experiments and New Constructions,guess-image-title
8f3a989edc7976d93aae7dca59cd6a1e_0131.png,8f3a989edc7976d93aae7dca59cd6a1e,A Characterization of Multiclass Learnability,4,5,Optimal Algorithm for Paired-Domination in Distance-Hereditary Graphs,Minimum quantum resources for strong non-locality,The Planar Modular Partition Monoid,Multi-task recommendation system for scientific papers with high-way networks,A Characterization of Multiclass Learnability,guess-image-title
8be24d669194c70fb31a0f5516cac80f_0132.png,8be24d669194c70fb31a0f5516cac80f,Dynamic Batching of Online Arrivals to Leverage Economies of Scale,15,5,Transfer Learning from Speaker Verification to Multispeaker Text-To-Speech Synthesis,On the Metric Dimensions for Sets of Vertices,On the homotopy and strong homotopy type of complexes of discrete Morse functions,Simulating a Shared Register in a System that Never Stops Changing,Dynamic Batching of Online Arrivals to Leverage Economies of Scale,guess-image-title
961dfb2ba1320d4e5dee2f83efa408f4_0133.png,961dfb2ba1320d4e5dee2f83efa408f4,Factor Graphs for Quantum Information Processing,1,5,Rotational analysis of ChaCha permutation,DuctTake: Spatiotemporal Video Compositing,Shallow-to-Deep Training for Neural Machine Translation,"Interlacing triangles, Schubert puzzles, and graph colorings",Factor Graphs for Quantum Information Processing,guess-image-title
49243ec2b391a19d3c86c4df373aaa94_0134.png,49243ec2b391a19d3c86c4df373aaa94,Minimax Adaptive Boosting for Online Nonparametric Regression,26,5,Causal models on probability spaces,"A Unified Knowledge Graph to Permit Interoperability of Heterogeneous
  Digital Evidence",Weak Degeneracy of Planar Graphs,"Coupled cell networks: Semigroups, Lie algebras and normal forms",Minimax Adaptive Boosting for Online Nonparametric Regression,guess-image-title
eb53980c8a0653dabb129299a7b56fbb_0135.png,eb53980c8a0653dabb129299a7b56fbb,"Undecidability of Translational Tiling of the 4-dimensional Space with a
  Set of 4 Polyhypercubes",20,5,Efficient Adversarial Input Generation via Neural Net Patching,"Tropical independence, II: The maximal rank conjecture for quadrics",Combinatorial approaches to Hopf bifurcations in systems of interacting elements,PRIMA: general and precise neural network certification via scalable convex hull approximations,"Undecidability of Translational Tiling of the 4-dimensional Space with a
  Set of 4 Polyhypercubes",guess-image-title
b9ee6bcbb4a40997915b9678ab9ee62e_0136.png,b9ee6bcbb4a40997915b9678ab9ee62e,Level Two of the Quantifier Alternation Hierarchy over Infinite Words,9,5,Synthesis of Weighted Marked Graphs from Constrained Labelled Transition Systems: A Geometric Approach,Fast FPT-approximation of branchwidth,Word-representability of split graphs generated by morphisms,Consensus Message Passing for Layered Graphical Models,Level Two of the Quantifier Alternation Hierarchy over Infinite Words,guess-image-title
f8af361e4d374f43d555dd9668c5ed85_0137.png,f8af361e4d374f43d555dd9668c5ed85,Approximate Policy Iteration Schemes: A Comparison,26,5,Nearly all $k$-SAT functions are unate,Closed formulae for multiple roots of univariate polynomials through subresultants,Applying Multi-qubit Correction to Frustrated Cluster Loops on an Adiabatic Quantum Computer,Algorithm-Based Fault Tolerance for Parallel Stencil Computations,Approximate Policy Iteration Schemes: A Comparison,guess-image-title
315a2d7d1f6828daab0b032b010815bc_0138.png,315a2d7d1f6828daab0b032b010815bc,On the Graded Acceptability of Arguments in Abstract and Instantiated Argumentation,9,5,Cutoff for the Biased Random Transposition Shuffle,Refined Belief Propagation Decoding of Sparse-Graph Quantum Codes,Frame-validity Games and Lower Bounds on the Complexity of Modal Axioms,Context Matters in Semantically Controlled Language Generation for Task-oriented Dialogue Systems,On the Graded Acceptability of Arguments in Abstract and Instantiated Argumentation,guess-image-title
56ea26f4fc3d7150565e434555987ac9_0139.png,56ea26f4fc3d7150565e434555987ac9,Finding Maximal Exact Matches in Graphs,0,5,Eccentric Regularization: Minimizing Hyperspherical Energy without explicit projection,A Generalization of Operads Based on Subgraph Contractions,Construction of the generalized Cech complex,A pumping lemma for non-cooperative self-assembly,Finding Maximal Exact Matches in Graphs,guess-image-title
566ab3cb6baaaaff2f797b7a05bf8c0e_0140.png,566ab3cb6baaaaff2f797b7a05bf8c0e,IAE-Net: Integral Autoencoders for Discretization-Invariant Learning,4,5,Secure State Estimation For Cyber Physical Systems Under Sensor Attacks: A Satisfiability Modulo Theory Approach,"The Helmholtz equation in heterogeneous media: a priori bounds, well-posedness, and resonances",Tight Cell-Probe Lower Bounds for Dynamic Succinct Dictionaries,Solution Enumeration by Optimality in Answer Set Programming,IAE-Net: Integral Autoencoders for Discretization-Invariant Learning,guess-image-title
59366f736bbec00b00bae077a59fdaa4_0141.png,59366f736bbec00b00bae077a59fdaa4,A machine learning approach based on survival analysis for IBNR frequencies in non-life reserving,4,5,Definability in the substructure ordering of finite directed graphs,Tilting-completion for gentle algebras,Your Blockchain Needn't Care How the Message is Spread,How to Design Robust Algorithms using Noisy Comparison Oracle,A machine learning approach based on survival analysis for IBNR frequencies in non-life reserving,guess-image-title
a003449c6627f58283942c294bd3e948_0142.png,a003449c6627f58283942c294bd3e948,(Sub)Exponential advantage of adiabatic Quantum computation with no sign problem,1,5,"Detachable pairs in $3$-connected matroids and simple $3$-connected
  graphs","An iterated learning model of language change that mixes supervised and
  unsupervised learning",Domain-guided Masked Autoencoders for Unique Player Identification,Matrix product operator algebras I: representations of weak Hopf algebras and projected entangled pair states,(Sub)Exponential advantage of adiabatic Quantum computation with no sign problem,guess-image-title
32e6bdff738b3936847bb37a50ece7c9_0143.png,32e6bdff738b3936847bb37a50ece7c9,Deciding FO-rewritability of regular languages and ontology-mediated queries in Linear Temporal Logic,9,5,Meaning Representation of Numeric Fused-Heads in UCCA,Exploration of the scalability of LocFaults,Construction of Near-Capacity Protograph LDPC Code Sequences With Block-Error Thresholds,CASP Solutions for Planning in Hybrid Domains,Deciding FO-rewritability of regular languages and ontology-mediated queries in Linear Temporal Logic,guess-image-title
950074ca90e7c09dfc94e5d0787c3eea_0144.png,950074ca90e7c09dfc94e5d0787c3eea,Detecting Renewal States in Chains of Variable Length via Intrinsic Bayes Factors,27,5,"On the structure of normalized models of circular-arc graphs -- Hsu's
  approach revisited","Upper bound for the $(d-2)$-leaky forcing number of $Q_d$ and $\ell$-leaky forcing number of $GP(n,1)$",Some remarks on spatial uniformity of solutions of reaction-diffusion PDE's and a related synchronization problem for ODE's,Trie-Compressed Intersectable Sets,Detecting Renewal States in Chains of Variable Length via Intrinsic Bayes Factors,guess-image-title
6f37cd71303112d42bd37aef8e7c1f2e_0145.png,6f37cd71303112d42bd37aef8e7c1f2e,Weak harmonic labeling of graphs and multigraphs,0,5,The Natural Matroid of an Integer Polymatroid,StreamChain: Rethinking Blockchain for Datacenters,Stationary Activations for Uncertainty Calibration in Deep Learning,Cicho\'n's maximum with evasion number,Weak harmonic labeling of graphs and multigraphs,guess-image-title
3e1a3fe553adc1448d286957e0946275_0146.png,3e1a3fe553adc1448d286957e0946275,On the Number of Steps of CyclePopping in Weakly Inconsistent U(1)-Connection Graphs,0,5,Generalizing Greenwald-Khanna Streaming Quantile Summaries for Weighted Inputs,On the Convergence of Tsetlin Machines for the IDENTITY- and NOT Operators,Text Augmentation in a Multi-Task View,"Laplacian eigenvalues with a large negative Robin parameter on a part of
  the boundary",On the Number of Steps of CyclePopping in Weakly Inconsistent U(1)-Connection Graphs,guess-image-title
8a972cd1dff4aa19b9da8dfbca631396_0147.png,8a972cd1dff4aa19b9da8dfbca631396,Formalizing Multi-Agent Systems Using Action Descriptions in Single Agent Perspective,33,5,Faster SGD Using Sketched Conditioning,"Graph and String Parameters: Connections Between Pathwidth, Cutwidth and the Locality Number",Small quantum networks in the qudit stabilizer formalism,LightTS: Lightweight Time Series Classification with Adaptive Ensemble Distillation,Formalizing Multi-Agent Systems Using Action Descriptions in Single Agent Perspective,guess-image-title
9cf1451ea6df0ec065e1af0f7c5195cd_0148.png,9cf1451ea6df0ec065e1af0f7c5195cd,Seq2Biseq: Bidirectional Output-wise Recurrent Neural Networks for Sequence Modelling,10,5,Instability of the Betti Sequence for Persistent Homology and a Stabilized Version of the Betti Sequence,Accelerate RNN-based Training with Importance Sampling,Dirichlet heat kernel estimates for cylindrical stable processes,Partial domination and irredundance numbers in graphs,Seq2Biseq: Bidirectional Output-wise Recurrent Neural Networks for Sequence Modelling,guess-image-title
4e18f5718d246db72342c52f3d918f1a_0149.png,4e18f5718d246db72342c52f3d918f1a,Reasoning Algorithmically in Graph Neural Networks,0,5,On the Maximum Rate of Networked Computation in a Capacitated Network,DISCOUNT: Distributional Counterfactual Explanation With Optimal Transport,A Comparison Framework for Interleaved Persistence Modules,The number of ergodic measures for transitive subshifts under the regular bispecial condition,Reasoning Algorithmically in Graph Neural Networks,guess-image-title
60416dee092c07bcb766d8629c391d7d_0150.png,60416dee092c07bcb766d8629c391d7d,"The hop-like problem nature -- unveiling and modelling new features of
  real-world problems",13,5,Computational Separation Between Convolutional and Fully-Connected Networks,Matrix product operator algebras I: representations of weak Hopf algebras and projected entangled pair states,Boosting RANSAC via Dual Principal Component Pursuit,The Covering-Assignment Problem for Swarm-Powered <i>Ad Hoc</i> Clouds: A Distributed 3-D Mapping Usecase,"The hop-like problem nature -- unveiling and modelling new features of
  real-world problems",guess-image-title
bc2d8f3a6cfa1a05ab129f467d719194_0151.png,bc2d8f3a6cfa1a05ab129f467d719194,"Better Simulations for Validating Causal Discovery with the
  DAG-Adaptation of the Onion Method",18,5,Diameter of the inversion graph,Synthesis of Linear Nearest Neighbor Quantum Circuits,The Complexity of Splitting Necklaces and Bisecting Ham Sandwiches,Topological characterization of S[B] systems: From data to models of complexity,"Better Simulations for Validating Causal Discovery with the
  DAG-Adaptation of the Onion Method",guess-image-title
70da88332ba4f24fdf9fca451331bd4b_0152.png,70da88332ba4f24fdf9fca451331bd4b,A Stronger Vision for Roman Domination in Graphs,0,5,Learning Hyperbolic Representations of Topological Features,Decoding of Quantum Data-Syndrome Codes via Belief Propagation,"Variational Graphical Quantum Error Correction Codes: adjustable codes
  from topological insights",Opacity of nondeterministic transition systems: A (bi)simulation relation approach,A Stronger Vision for Roman Domination in Graphs,guess-image-title
cd036d8dae4f06a1078fb3e5b71ef160_0153.png,cd036d8dae4f06a1078fb3e5b71ef160,On Individual Leaf Depths of Trees,7,5,Spatial-Temporal Cluster Relations -- A Foundation for Trajectory Cluster Lifetime Analysis,Quadratically enriched binomial coefficients over a finite field,Portfolio management using graph centralities: Review and comparison,Blockchain-Based Federated Learning With SMPC Model Verification Against Poisoning Attack for Healthcare Systems,On Individual Leaf Depths of Trees,guess-image-title
5fc9086eba71a7efe60da91280931a12_0154.png,5fc9086eba71a7efe60da91280931a12,Tree substitutions and Rauzy fractals,7,5,A square root map on Sturmian words,Spacetime replication of continuous variable quantum information,"ForestColl: Efficient Collective Communications on Heterogeneous Network
  Fabrics",On the domination number of the cartesian product of the path graph and any pair of graphs,Tree substitutions and Rauzy fractals,guess-image-title
7f16810c9dc1f8df6e6280b3ed29241d_0155.png,7f16810c9dc1f8df6e6280b3ed29241d,Topological inductive constructions for tight surface graphs,0,5,Triangle Centrality,Algorithmic Recourse: from Counterfactual Explanations to Interventions,Additive Gaussian Processes Revisited,Cryptocurrencies without Proof of Work,Topological inductive constructions for tight surface graphs,guess-image-title
ce5921f0f8d083ee051e15591f9b4349_0156.png,ce5921f0f8d083ee051e15591f9b4349,The Graph Coloring Game on $4\times n$-Grids,14,5,Minimum strongly biconnected spanning directed subgraph problem,How to Generate Pseudorandom Permutations Over Other Groups: Even-Mansour and Feistel Revisited,"Enhancing Multi-Class Anomaly Detection via Diffusion Refinement with
  Dual Conditioning",Brittle membranes in finite elasticity,The Graph Coloring Game on $4\times n$-Grids,guess-image-title
48cb54a0580e0f3b0222637a7ac0bc5e_0157.png,48cb54a0580e0f3b0222637a7ac0bc5e,Forests whose matching powers are linear,7,5,Localized sparsifying preconditioner for periodic indefinite systems,Document Flattening: Beyond Concatenating Context for Document-Level Neural Machine Translation,Combinatorics of ideals of points: a Cerlienco-Mureddu-like approach for an iterative lex game,Accelerating Partial Evaluation in Distributed SPARQL Query Evaluation,Forests whose matching powers are linear,guess-image-title
163bd11ffed409eb4de66d6f24b94b7d_0158.png,163bd11ffed409eb4de66d6f24b94b7d,Quantifying and Learning Static vs. Dynamic Information in Deep Spatiotemporal Networks,10,5,On isospectral metric graphs,Probabilities with Gaps and Gluts,On the Practicality of Deterministic Epistemic Uncertainty,Learning Hidden Markov Models from Pairwise Co-occurrences with Application to Topic Modeling,Quantifying and Learning Static vs. Dynamic Information in Deep Spatiotemporal Networks,guess-image-title
45ff040d1ef2f512747981f16ac15fd2_0159.png,45ff040d1ef2f512747981f16ac15fd2,Hidden Permutations to the Rescue: Multi-Pass Semi-Streaming Lower Bounds for Approximate Matchings,29,5,The modular properties of $\mathfrak{sl}(2)$ torus $1$-point functions,Pretzel monoids,An Optimal Algorithm for the Separating Common Tangents of two Polygons,An introduction to graph theory,Hidden Permutations to the Rescue: Multi-Pass Semi-Streaming Lower Bounds for Approximate Matchings,guess-image-title
d23bbd9f30b21bdd48a8843bf897a4cf_0160.png,d23bbd9f30b21bdd48a8843bf897a4cf,Dynamic Non-monotone Submodular Maximization,22,5,Variable dimension non-overlapping matrices,Investigating Efficient Learning and Compositionality in Generative LSTM Networks,A Unifying View on Blind Source Separation of Convolutive Mixtures Based on Independent Component Analysis,Strong Collapse of Random Simplicial Complexes,Dynamic Non-monotone Submodular Maximization,guess-image-title
85852ebbe1abc236becd6d73f5d35a31_0161.png,85852ebbe1abc236becd6d73f5d35a31,Graph Attention Auto-Encoders,0,5,"Divergence Frontiers for Generative Models: Sample Complexity, Quantization Effects, and Frontier Integrals",Rewriting Structured Cospans: A Syntax For Open Systems,"Extreme Multi-label Completion for Semantic Document Labelling with
  Taxonomy-Aware Parallel Learning",Asymptotic normality of simultaneous estimators of cyclic long-memory processes,Graph Attention Auto-Encoders,guess-image-title
ce388b732e1b68f0547fe10b1ef09ff2_0162.png,ce388b732e1b68f0547fe10b1ef09ff2,Discounted-Sum Automata with Multiple Discount Factors,17,5,On Minimum Maximal Distance-k Matchings,Partitioned List Decoding of Polar Codes: Analysis and Improvement of Finite Length Performance,Benchmarking the Neural Linear Model for Regression,Improving Approximation Guarantees for Maximin Share,Discounted-Sum Automata with Multiple Discount Factors,guess-image-title
452b29ee440b97b4a83cdd75160a9b22_0163.png,452b29ee440b97b4a83cdd75160a9b22,An efficient supervised dictionary learning method for audio signal recognition,16,5,Query Workload-based RDF Graph Fragmentation and Allocation,Measurement-based interleaved randomised benchmarking using IBM processors,An Efficient Methodology for Mapping Quantum Circuits to the IBM QX Architectures,Rare Feature Selection in High Dimensions,An efficient supervised dictionary learning method for audio signal recognition,guess-image-title
04a9b933946f8695a0c8ca783ef8b75e_0164.png,04a9b933946f8695a0c8ca783ef8b75e,Correspondence theorems via tropicalizations of moduli spaces,28,5,Distance-based vertex identification in graphs: The outer multiset dimension,SYSTRAN's Pure Neural Machine Translation Systems,On the stability of deep convolutional neural networks under irregular or random deformations,Planar graphs with maximum degree D at least 8 are (D+1)-edge-choosable,Correspondence theorems via tropicalizations of moduli spaces,guess-image-title
eadd697a2b293b186cc2b209486ff1c4_0165.png,eadd697a2b293b186cc2b209486ff1c4,Even $1 \times n$ Edge-Matching and Jigsaw Puzzles are Really Hard,13,5,Improved Bit-Flipping Algorithm for Successive Cancellation Decoding of Polar Codes,(c-)AND: A new graph model,Universal Dependency Parsing with a General Transition-Based DAG Parser,Strategic Coalition for Data Pricing in IoT Data Markets,Even $1 \times n$ Edge-Matching and Jigsaw Puzzles are Really Hard,guess-image-title
fd5619246943de0b29376a4015e4f4c1_0166.png,fd5619246943de0b29376a4015e4f4c1,Generalized LDPC Codes with Convolutional Code Constraints,11,5,Password Strength Signaling: A Counter-Intuitive Defense Against Password Cracking,Cache-Aware Lock-Free Concurrent Hash Tries,Dichotomizing $k$-vertex-critical $H$-free graphs for $H$ of order four,"Backdoor defense, learnability and obfuscation",Generalized LDPC Codes with Convolutional Code Constraints,guess-image-title
d61bb03bca958a5c29fa2d30f02bddf9_0167.png,d61bb03bca958a5c29fa2d30f02bddf9,Galloping in fast-growth natural merge sorts,28,5,DISCOUNT: Distributional Counterfactual Explanation With Optimal Transport,Phase Preservation of N-Port Networks under General Connections,Merge trees in discrete Morse theory,Likelihood geometry of reflexive polytopes,Galloping in fast-growth natural merge sorts,guess-image-title
2fe2df9a2aff587771bcae237b5a59ab_0168.png,2fe2df9a2aff587771bcae237b5a59ab,The quadric flat torus theorem,20,5,Formulas for the Number of Weak Homomorphisms from Paths to Rectangular Grid Graphs,Towards Trust of Explainable AI in Thyroid Nodule Diagnosis,Benchmarking Time Series Databases with IoTDB-Benchmark for IoT Scenarios,GeoGaussian: Geometry-aware Gaussian Splatting for Scene Rendering,The quadric flat torus theorem,guess-image-title
f487cc52cf715b5a8bfb05e51db356c6_0169.png,f487cc52cf715b5a8bfb05e51db356c6,Ubiquity in graphs II: Ubiquity of graphs with nowhere-linear end structure,0,5,Perfect State Transfer in Laplacian Quantum Walk,Minimum Area Isosceles Containers,textTOvec: Deep Contextualized Neural Autoregressive Topic Models of Language with Distributed Compositional Prior,Hardness Transitions and Uniqueness of Acyclic Colouring,Ubiquity in graphs II: Ubiquity of graphs with nowhere-linear end structure,guess-image-title
f9d7526b1bdb96932aac5ac019f258ea_0170.png,f9d7526b1bdb96932aac5ac019f258ea,Connectomes and Properties of Quantum Entanglement,1,5,Structured Prediction with Partial Labelling through the Infimum Loss,Bijective enumeration of general stacks,Active causal structure learning with advice,"A tame vs. feral dichotomy for graph classes excluding an induced minor
  or induced topological minor",Connectomes and Properties of Quantum Entanglement,guess-image-title
aaa10b40995bdb4e64c7d0fba16b6cdb_0171.png,aaa10b40995bdb4e64c7d0fba16b6cdb,Synthesis of Linear Nearest Neighbor Quantum Circuits,1,5,Internally Perfect Matroids,Invariant measure of the stochastic Allen-Cahn equation: the regime of small noise and large system size,Revisiting and Improving Scoring Fusion for Spoofing-aware Speaker Verification Using Compositional Data Analysis,"Distinguishing colorings, proper colorings, and covering properties without the Axiom of Choice",Synthesis of Linear Nearest Neighbor Quantum Circuits,guess-image-title
2f5a09ca3b726a1d8ee1b89d5044fb03_0172.png,2f5a09ca3b726a1d8ee1b89d5044fb03,Controlling Diversity in Benchmarking Graph Databases,0,5,Coloring Intersection Graphs of Arc-Connected Sets in the Plane,Piecewise Affine Dynamical Models of Petri Nets – Application to Emergency Call Centers*,Search Problems in Trees with Symmetries: Near Optimal Traversal Strategies for Individualization-Refinement Algorithms.,Norms and Sanctions as a Basis for Promoting Cybersecurity Practices,Controlling Diversity in Benchmarking Graph Databases,guess-image-title
5c2e7a762e752849725c9d1db36f19a5_0173.png,5c2e7a762e752849725c9d1db36f19a5,An efficient deception architecture for cloud-based virtual networks,24,5,Numerically Robust Fixed-Point Smoothing Without State Augmentation,Asymmetric Cryptosystem Using Careful Synchronization,$\mathcal{N} = 2$ Orbi-S-Folds,Asynchronous Sequential Inertial Iterations for Common Fixed Points Problems with an Application to Linear Systems,An efficient deception architecture for cloud-based virtual networks,guess-image-title
ba5b8a9a93b6516be848ed8cd3ec0737_0174.png,ba5b8a9a93b6516be848ed8cd3ec0737,A learning algorithm for change impact prediction,4,5,Plug-and-play dual-tree algorithm runtime analysis,Evaluating Winding Numbers and Counting Complex Roots Through Cauchy Indices in Isabelle/HOL,External Codes for Multiple Unicast Networks via Interference Alignment,A deflated Schur complement method for the iterative solution of a high-order discontinuous element discretization of the Poisson equation,A learning algorithm for change impact prediction,guess-image-title
1755b19b2c56441b0206ac493ebf47bd_0175.png,1755b19b2c56441b0206ac493ebf47bd,Coloring Claw-Free Graphs with $\Delta-1$ Colors,14,5,A Tight Subexponential-time Algorithm for Two-Page Book Embedding,A Path Towards Quantum Advantage in Training Deep Generative Models with Quantum Annealers,Hamiltonian Maker-Breaker games on small graphs,Causal models on probability spaces,Coloring Claw-Free Graphs with $\Delta-1$ Colors,guess-image-title
b11b2f582227d81a8026efaca9d86d2c_0176.png,b11b2f582227d81a8026efaca9d86d2c,Multi-source Neural Topic Modeling in Multi-view Embedding Spaces,3,5,Machine learning classifiers do not improve the prediction of academic risk: Evidence from Australia,Colouring Graphs of Bounded Diameter in the Absence of Small Cycles,New metrics and search algorithms for weighted causal DAGs,Selecting Data to Clean for Fact Checking: Minimizing Uncertainty vs. Maximizing Surprise,Multi-source Neural Topic Modeling in Multi-view Embedding Spaces,guess-image-title
ba9272a0a9f05015cdd73d71a2522c30_0177.png,ba9272a0a9f05015cdd73d71a2522c30,Group connectivity under 3‐edge‐connectivity,5,5,Generalised hardness of approximation and the SCI hierarchy -- On determining the boundaries of training algorithms in AI,Faster and More Robust Mesh-based Algorithms for Obstacle k-Nearest Neighbour,"Heaps of Fish: arrays, generalized associativity and heapoids",Finding Non-Distance Magic Graphs using neighbourhood chains,Group connectivity under 3‐edge‐connectivity,guess-image-title
4004f13dbca08479aa16d2e8c995d8ea_0178.png,4004f13dbca08479aa16d2e8c995d8ea,Local Bitcoin Network Simulator for Performance Evaluation using Lightweight Virtualization,24,5,Generalised evasive subspaces,Explaining Violation Traces with Finite State Natural Language Generation Models,Randomized Block Adaptive Linear System Solvers,Learning Invariant Representations for Sentiment Analysis: The Missing Material is Datasets,Local Bitcoin Network Simulator for Performance Evaluation using Lightweight Virtualization,guess-image-title
e4e610b33545f420f793a6d6b6fe3241_0179.png,e4e610b33545f420f793a6d6b6fe3241,Entanglement classification from a topological perspective,1,5,Criticality-based Varying Step-number Algorithm for Reinforcement Learning,Causal Vector-valued Witsenhausen Counterexamples with Feedback,"Identifying macro conditional independencies and macro total effects in
  summary causal graphs with latent confounding",The Complexity of Ontology-Based Data Access with OWL 2 QL and Bounded Treewidth Queries,Entanglement classification from a topological perspective,guess-image-title
59814729c7571315a65643325b6bbfa6_0180.png,59814729c7571315a65643325b6bbfa6,Differential Equation Based Path Integral for Open Quantum Systems,1,5,Ranking Function Synthesis for Linear Lasso Programs,Two trees enumerating the positive rationals,On the Convergence of Tsetlin Machines for the IDENTITY- and NOT Operators,Quantitative Fundamental Theorem of Algebra,Differential Equation Based Path Integral for Open Quantum Systems,guess-image-title
6179d726be32e055e6fb5206ffb6d311_0181.png,6179d726be32e055e6fb5206ffb6d311,Difference ascent sequences,25,5,Weak Coverage of a Rectangular Barrier,k variables are needed to define k-Clique in first-order logic,Many-particle limits and non-convergence of dislocation wall pile-ups,The Trees of Hanoi,Difference ascent sequences,guess-image-title
d43a11752bd8327ae831ea01479df41f_0182.png,d43a11752bd8327ae831ea01479df41f,Counting symbol switches in synchronizing automata,17,5,Sound Static Deadlock Analysis for C/Pthreads (Extended Version),Textile D forms and $D_{4d}$,Evasion paths in mobile sensor networks,Additive Gaussian Processes Revisited,Counting symbol switches in synchronizing automata,guess-image-title
ca0b857ba90eb3f84144660b4b11a1e9_0183.png,ca0b857ba90eb3f84144660b4b11a1e9,Lazy State Determination: More concurrency for contending linearizable transactions,15,5,Optimal Decision Rules for the Discursive Dilemma,SoK: Achieving State Machine Replication in Blockchains based on Repeated Consensus,"The forb-flex method for odd coloring and proper conflict-free coloring
  of planar graphs",Painting Squares in $Δ^2-1$ Shades,Lazy State Determination: More concurrency for contending linearizable transactions,guess-image-title
dc3cfa931b94c4a4c91949eab17d5b0d_0184.png,dc3cfa931b94c4a4c91949eab17d5b0d,Reinforcement Learning with Neural Networks for Quantum Multiple Hypothesis Testing,4,5,EPiDA: An Easy Plug-in Data Augmentation Framework for High Performance Text Classification,Topological Data Analysis for Word Sense Disambiguation,Proof of a Conjecture on Online Ramsey Numbers of Stars versus Paths,Thresholding Bandit Problem with Both Duels and Pulls,Reinforcement Learning with Neural Networks for Quantum Multiple Hypothesis Testing,guess-image-title
d4940ed71873273fe299fb9630b7db1f_0185.png,d4940ed71873273fe299fb9630b7db1f,Learning-based Formal Synthesis of Cooperative Multi-agent Systems,33,5,"Maximum Matching in Two, Three, and a Few More Passes Over Graph Streams",On the Maximum Rate of Networked Computation in a Capacitated Network,A Survey on Deep Learning based Channel Estimation in Doubly Dispersive Environments,An introduction to graph theory,Learning-based Formal Synthesis of Cooperative Multi-agent Systems,guess-image-title
b61710880b990f4fd7c596a1594df812_0186.png,b61710880b990f4fd7c596a1594df812,d-representability as an embedding problem,9,5,iGen: dynamic interaction inference for configurable software,Long path and cycle decompositions of even hypercubes,Large induced forests in planar graphs with girth 4 or 5,Nash Equilibrium and Bisimulation Invariance,d-representability as an embedding problem,guess-image-title
9ba179f7512f6575cb8b8e1441ddd194_0187.png,9ba179f7512f6575cb8b8e1441ddd194,On Cyclic Polar Codes and The Burst Erasure Performance of Spatially-Coupled LDPC Codes,11,5,Search Problems in Trees with Symmetries: Near Optimal Traversal Strategies for Individualization-Refinement Algorithms.,On merge trees and discrete Morse functions on paths and trees,"Zeros, chaotic ratios and the computational complexity of approximating the independence polynomial",Low-Depth Quantum Simulation of Materials,On Cyclic Polar Codes and The Burst Erasure Performance of Spatially-Coupled LDPC Codes,guess-image-title
9beec544d2af77ef6212ec5f3ae10bf5_0188.png,9beec544d2af77ef6212ec5f3ae10bf5,ProPainter: Improving Propagation and Transformer for Video Inpainting,3,5,Smooth tropical complete intersection curves of genus $3$ in $\mathbb{R}^3$,Spreading in claw-free cubic graphs,A strong version of Cobham's theorem,Modal Semantics for Reasoning with Probability and Uncertainty,ProPainter: Improving Propagation and Transformer for Video Inpainting,guess-image-title
22c1e8697883eb59421169b78cf3015d_0189.png,22c1e8697883eb59421169b78cf3015d,CELLULAR STRATIFIED SPACES,20,5,Randomized Communication and the Implicit Graph Conjecture,Hidden Markov Models with Random Restarts vs Boosting for Malware Detection,Strong Collapse of Random Simplicial Complexes,Span of a Graph: Keeping the Safety Distance,CELLULAR STRATIFIED SPACES,guess-image-title
